congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
116,House,623,2019-11-15,1,624,235,184,0.277,0.961,0.268,-0.156,-51.432,HR4863,Passed,United States Export Finance Agency Act,On Passage,
116,House,624,2019-11-18,1,625,290,118,0.427,0.904,0.264,0.018,-98.081,HR3702,Passed,Reforming Disaster Recovery Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,625,2019-11-18,1,626,385,22,0.217,-0.976,0.242,-0.967,-38.554,HR4634,Passed,Terrorism Risk Insurance Program Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,626,2019-11-18,1,627,314,95,0.39,-0.921,0.232,-0.153,-102.937,HR4344,Passed,Investor Protection and Capital Markets Fairness Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,627,2019-11-19,1,628,228,192,0.046,0.053,0.712,-0.212,-0.303,HRES708,Passed,"Providing for consideration of the Senate amendment to the bill (H.R. 3055) making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes",On Ordering the Previous Question,
116,House,628,2019-11-19,1,629,230,194,0.046,0.055,0.712,-0.211,-0.305,HRES708,Passed,"Providing for consideration of the Senate amendment to the bill (H.R. 3055) making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes",On Agreeing to the Resolution,
116,House,629,2019-11-19,1,630,281,135,0.298,0.889,0.261,0.174,-89.593,HR5084,Passed,Improving Corporate Governance Through Diversity Act,On Motion to Suspend the Rules and Pass,
116,House,630,2019-11-19,1,631,231,192,0.297,0.955,0.245,-0.232,-64.907,HR3055,Passed,"Making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes",On Motion to Concur in the Senate Amendment with an Amendment,
116,House,631,2019-11-20,1,632,223,194,0.045,0.053,0.711,-0.212,-0.299,HRES713,Passed,"Providing for consideration of H.R. 1309, the Workplace Violence Prevention for Health Care and Social Service Workers Act; providing for proceedings during the period from November 22, 2019 through December 2, 2019; and providing for consideration of motions to suspend the rules",On Ordering the Previous Question,
116,House,632,2019-11-20,1,633,209,205,-0.145,0.315,0.67,0.584,-18.86,HRES713,Passed,"Providing for consideration of H.R. 1309, the Workplace Violence Prevention for Health Care and Social Service Workers Act; providing for proceedings during the period from November 22, 2019 through December 2, 2019; and providing for consideration of motions to suspend the rules",On Agreeing to the Resolution,
116,House,633,2019-11-20,1,634,310,107,0.26,0.965,0.174,0.242,-126.449,HR737,Passed,Shark Fin Sales Elimination Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,634,2019-11-20,1,635,417,1,0.0,0.0,0.0,0.0,0.0,S1838,Passed,Hong Kong Human Rights and Democracy Act,On Motion to Suspend the Rules and Pass,
116,House,635,2019-11-20,1,636,417,0,0.0,0.0,0.0,0.0,0.0,S2710,Passed,To prohibit the commercial export of covered munitions items to the Hong Kong Police Force,On Motion to Suspend the Rules and Pass,
116,House,636,2019-11-21,1,637,176,234,-0.123,0.992,-0.314,-0.559,-47.21,HR1309,Failed,,On Agreeing to the Amendment,
116,House,637,2019-11-21,1,638,409,1,0.0,0.0,0.0,0.0,0.0,HR1309,Agreed to,,On Agreeing to the Amendment,
116,House,638,2019-11-21,1,639,410,1,0.0,0.0,0.0,0.0,0.0,HR1309,Agreed to,,On Agreeing to the Amendment,
116,House,639,2019-11-21,1,640,238,175,0.098,0.995,0.424,0.45,-38.65,HR1309,Agreed to,,On Agreeing to the Amendment,
116,House,640,2019-11-21,1,641,222,188,-0.132,0.991,0.584,0.782,-11.073,HR1309,Passed,Workplace Violence Prevention for Heath Care and Social Service Workers Act,Table Appeal of the Ruling of the Chair,
116,House,641,2019-11-21,1,642,251,158,0.208,0.978,0.395,0.316,-55.678,HR1309,Passed,Workplace Violence Prevention for Heath Care and Social Service Workers Act,On Passage,
116,House,642,2019-12-03,1,643,339,71,0.452,0.892,0.259,0.214,-99.338,HRES546,Passed,Disapproving the Russian Federation’s inclusion in future Group of Seven summits until it respects the territorial integrity of its neighbors and adheres to the standards of democratic societies,On Motion to Suspend the Rules and Agree,
116,House,643,2019-12-03,1,644,407,1,0.0,0.0,0.0,0.0,0.0,S178,Passed,Uighur Intervention and Global Humanitarian Unified Response Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,644,2019-12-04,1,645,226,193,0.044,0.045,0.712,-0.201,-0.298,HRES739,Passed,"Providing for consideration of H.R. 2534, the Insider Trading Prohibition Act; relating to the consideration of H. Con. Res. 77, directing the President pursuant to section 5(c) of the War Powers Resolution to remove United States Armed Forces from hostilities in the Syrian Arab Republic that have not been authorized",On Ordering the Previous Question,
116,House,645,2019-12-04,1,646,225,196,0.044,0.046,0.712,-0.2,-0.299,HRES739,Passed,"Providing for consideration of H.R. 2534, the Insider Trading Prohibition Act; relating to the consideration of H. Con. Res. 77, directing the President pursuant to section 5(c) of the War Powers Resolution to remove United States Armed Forces from hostilities in the Syrian Arab Republic that have not been authorized",On Agreeing to the Resolution,
116,House,646,2019-12-04,1,647,417,3,0.0,0.0,0.0,0.0,0.0,S151,Passed,Pallone-Thune Telephone Robocall Abuse Criminal Enforcement and Deterrence Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,647,2019-12-05,1,648,195,228,0.045,0.051,-0.712,0.209,-0.305,HR2534,Failed,,On Agreeing to the Amendment,
116,House,648,2019-12-05,1,649,410,13,0.142,-0.99,0.107,-0.765,-35.999,HR2534,Passed,Insider Trading Prohibition Act,On Passage,
116,House,649,2019-12-05,1,650,228,196,0.045,0.051,0.712,-0.209,-0.305,HRES741,Passed,Providing for consideration of the bill (H.R. 4) Voting Rights Advancement Act and providing for consideration of the resolution (H.Res. 326) Expressing the sense of the House of Representatives regarding United States efforts to resolve the Israeli-Palestinian conflict through a negotiated two-state solution,On Ordering the Previous Question,
116,House,650,2019-12-05,1,651,226,196,0.083,0.338,0.656,-0.713,-2.75,HRES741,Passed,Providing for consideration of the bill (H.R. 4) Voting Rights Advancement Act and providing for consideration of the resolution (H.Res. 326) Expressing the sense of the House of Representatives regarding United States efforts to resolve the Israeli-Palestinian conflict through a negotiated two-state solution,On Agreeing to the Resolution,
116,House,651,2019-12-06,1,652,226,188,0.092,0.996,0.271,0.001,-34.444,HRES326,Passed,Expressing the sense of the House of Representatives regarding United States efforts to resolve the Israeli-Palestinian conflict through a negotiated two-state solution,On Agreeing to the Resolution,
116,House,652,2019-12-06,1,653,200,215,-0.09,0.159,-0.62,-0.848,-16.482,HR4,Failed,Voting Rights Advancement Act,On Motion to Recommit with Instructions,
116,House,653,2019-12-06,1,654,228,187,0.105,0.098,0.712,0.225,-2.114,HR4,Passed,Voting Rights Advancement Act,On Passage,
116,House,654,2019-12-09,1,655,393,1,0.0,0.0,0.0,0.0,0.0,HR4761,Passed,DHS Opioid Detection Resilience Act,On Motion to Suspend the Rules and Pass,
116,House,655,2019-12-09,1,656,393,0,0.0,0.0,0.0,0.0,0.0,HR4739,Passed,Synthetic Opioid Exposure Prevention and Training Act,On Motion to Suspend the Rules and Pass,
116,House,656,2019-12-10,1,657,226,188,0.045,0.045,0.712,-0.209,-0.304,HRES748,Passed,Providing for consideration of the bill (H.R. 729) Tribal Coastal Resiliency Act,On Ordering the Previous Question,
116,House,657,2019-12-10,1,658,226,189,-0.038,-0.148,0.729,-0.316,-5.022,HRES748,Passed,Providing for consideration of the bill (H.R. 729) Tribal Coastal Resiliency Act,On Agreeing to the Resolution,
116,House,658,2019-12-10,1,659,319,96,0.314,-0.949,0.246,-0.257,-96.019,HR5363,Passed,FUTURE Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,659,2019-12-10,1,660,245,166,0.293,-0.014,0.297,0.383,-41.871,HR729,Agreed to,,On Agreeing to the Amendment,
116,House,660,2019-12-10,1,661,231,179,0.002,0.51,0.227,0.373,-48.689,HR729,Agreed to,,On Agreeing to the Amendment,
116,House,661,2019-12-10,1,662,293,121,0.286,0.958,0.335,0.322,-86.172,HR729,Agreed to,,On Agreeing to the Amendment,
116,House,662,2019-12-10,1,663,385,29,0.748,0.32,1.335,-0.557,-55.612,HR729,Agreed to,,On Agreeing to the Amendment,
116,House,663,2019-12-10,1,664,281,134,0.404,0.029,0.211,0.368,-97.506,HR729,Agreed to,,On Agreeing to the Amendment,
116,House,664,2019-12-10,1,665,364,51,0.539,-0.842,0.272,-0.182,-77.368,HR729,Agreed to,,On Agreeing to the Amendment,
116,House,665,2019-12-10,1,666,159,256,-0.075,0.997,-0.365,-0.78,-61.241,HR729,Failed,,On Agreeing to the Amendment,
116,House,666,2019-12-10,1,667,262,151,0.154,0.988,0.5,0.605,-56.317,HR729,Passed,Tribal Coastal Resiliency Act,On Passage,
116,House,667,2019-12-11,1,668,227,189,0.024,-0.42,0.688,-0.562,-4.668,HRES758,Passed,"Providing for consideration of H.R. 3, the Elijah E. Cummings Lower Drug Costs Now Act; H.R. 5038, the Farm Workforce Modernization Act of 2019; the conference report to accompany S. 1790, the National Defense Authorization Act",On Ordering the Previous Question,
116,House,668,2019-12-11,1,669,222,190,0.216,0.976,0.375,-0.401,-23.591,HRES758,Passed,"Providing for consideration of H.R. 3, the Elijah E. Cummings Lower Drug Costs Now Act; H.R. 5038, the Farm Workforce Modernization Act of 2019; the conference report to accompany S. 1790, the National Defense Authorization Act",On Agreeing to the Resolution,
116,House,669,2019-12-11,1,670,229,192,-0.102,0.995,0.628,0.711,-7.76,HR729,Passed,Tribal Coastal Resiliency Act,Table Motion to Reconsider,
116,House,670,2019-12-11,1,671,196,170,0.02,0.426,0.663,0.643,-3.032,HRES758,Passed,"Providing for consideration of H.R. 3, the Elijah E. Cummings Lower Drug Costs Now Act; H.R. 5038, the Farm Workforce Modernization Act of 2019; the conference report to accompany S. 1790, the National Defense Authorization Act",Table Motion to Reconsider,
116,House,671,2019-12-11,1,672,377,48,-0.587,-0.136,-0.353,-1.792,-69.037,S1790,Passed,National Defense Authorization Act for Fiscal Year 2020,On Agreeing to the Conference Report,
116,House,672,2019-12-11,1,673,193,230,-0.074,-0.997,-0.464,0.314,-12.504,HR5038,Failed,Farm Workforce Modernization Act,On Motion to Recommit with Instructions,
116,House,673,2019-12-11,1,674,260,165,0.393,-0.919,0.291,0.143,-70.093,HR5038,Passed,Farm Workforce Modernization Act,On Passage,
116,House,674,2019-12-11,1,675,216,164,0.135,0.677,0.284,0.136,-28.993,HR5038,Passed,Farm Workforce Modernization Act,Table Motion to Reconsider,
116,House,675,2019-12-12,1,676,200,220,-0.198,0.98,-0.418,-0.379,-26.121,HR3,Failed,,On Agreeing to the Amendment,
116,House,676,2019-12-12,1,677,347,73,0.455,-0.891,0.204,-0.16,-111.801,HR3,Agreed to,,On Agreeing to the Amendment,
116,House,677,2019-12-12,1,678,376,45,0.586,0.81,0.183,0.177,-106.172,HR3,Agreed to,,On Agreeing to the Amendment,
116,House,678,2019-12-12,1,679,229,190,-0.075,0.997,0.535,0.616,-11.599,HR3,Agreed to,,On Agreeing to the Amendment,
116,House,679,2019-12-12,1,680,232,190,0.154,0.581,0.736,0.224,-9.238,HR3,Agreed to,,On Agreeing to the Amendment,
116,House,680,2019-12-12,1,681,196,226,-0.138,0.99,-0.742,-0.592,-11.602,HR3,Failed,Elijah E. Cummings Lower Drug Costs Now Act,On Motion to Recommit with Instructions,
116,House,681,2019-12-12,1,682,230,192,-0.013,1.0,0.699,0.532,-6.561,HR3,Passed,Elijah E. Cummings Lower Drug Costs Now Act,On Passage,
116,House,682,2019-12-17,1,683,220,192,0.049,0.057,0.712,-0.207,-0.278,HRES765,Passed,"Providing for consideration of the Senate amendment to the bill (H.R. 1158), and for other purposes; providing for consideration of the Senate amendment to the bill (H.R. 1865), and for other purposes; and providing for the adoption of the resolution (H. Res. 761)",On Ordering the Previous Question,
116,House,683,2019-12-17,1,684,219,189,-0.037,-0.209,0.52,-0.025,-7.373,HRES765,Passed,"Providing for consideration of the Senate amendment to the bill (H.R. 1158), and for other purposes; providing for consideration of the Senate amendment to the bill (H.R. 1865), and for other purposes; and providing for the adoption of the resolution (H. Res. 761)",On Agreeing to the Resolution,
116,House,684,2019-12-17,1,685,408,1,0.0,0.0,0.0,0.0,0.0,HR4183,Passed,Identifying Barriers and Best Practices Study Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,685,2019-12-17,1,686,409,1,0.0,0.0,0.0,0.0,0.0,HR3530,Passed,Improving Confidence in Veterans’ Care Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,686,2019-12-17,1,687,410,0,0.0,0.0,0.0,0.0,0.0,HR722,Passed,Miracle Mountain Designation Act,On Motion to Suspend the Rules and Pass,
116,House,687,2019-12-17,1,688,409,7,0.0,0.0,0.0,0.0,0.0,HR2548,Passed,Hazard Eligilbiltiy and Local Projects Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,688,2019-12-17,1,689,297,120,0.586,0.647,0.244,-0.351,-108.397,HR1865,Passed,National Law Enforcement Museum Commemorative Coin Act,On Motion to Concur in the Senate Amendment with an Amendment,
116,House,689,2019-12-17,1,690,280,138,0.464,-0.121,0.032,-0.652,-211.579,HR1158,Passed,DHS Cyber Hunt and Incident Response Teams Act,On Motion to Concur in the Senate Amendment with an Amendment,
116,House,690,2019-12-18,1,691,188,226,0.03,0.367,-0.662,-0.648,-3.136,,Failed,,On Motion to Adjourn,
116,House,691,2019-12-18,1,692,226,191,0.022,0.233,0.625,0.831,-4.671,HRES770,Passed,Raising a question of the privileges of the House,On Motion to Table,
116,House,692,2019-12-18,1,693,229,197,0.004,0.246,0.612,0.884,-6.057,HRES767,Passed,"Providing for consideration of the resolution (H. Res. 755) impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors",On Ordering the Previous Question,
116,House,693,2019-12-18,1,694,228,197,0.004,0.246,0.612,0.884,-6.057,HRES767,Passed,"Providing for consideration of the resolution (H. Res. 755) impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors",On Agreeing to the Resolution,
116,House,694,2019-12-18,1,695,230,197,0.004,0.244,0.613,0.882,-6.063,HRES755,Passed,"Impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors",On Agreeing to Article I of the Resolution,
116,House,695,2019-12-18,1,696,229,198,-0.003,0.219,0.597,0.944,-7.733,HRES755,Passed,"Impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors",On Agreeing to Article II of the Resolution,
116,House,696,2019-12-19,1,697,227,195,0.047,0.058,0.711,-0.214,-0.303,HRES772,Passed,"Providing for consideration of the bill (H.R. 5377) to amend the Internal Revenue Code of 1986 to modify the limitation on deduction of State and local taxes, and for other purposes",On Ordering the Previous Question,
116,House,697,2019-12-19,1,698,227,196,-0.004,-0.025,0.698,0.397,-4.459,HRES772,Passed,"Providing for consideration of the bill (H.R. 5377) to amend the Internal Revenue Code of 1986 to modify the limitation on deduction of State and local taxes, and for other purposes",On Agreeing to the Resolution,
116,House,698,2019-12-19,1,699,388,36,-0.464,0.886,-0.259,0.19,-80.9,HR5377,Passed,Restoring Tax Fairness for States and Localities Act,On Motion to Recommit with Instructions,
116,House,699,2019-12-19,1,700,218,206,0.019,-0.077,0.187,0.106,-65.445,HR5377,Passed,Restoring Tax Fairness for States and Localities Act,On Passage,
116,House,700,2019-12-19,1,701,385,41,0.409,-0.781,-0.044,-0.938,-87.361,HR5430,Passed,United States-Mexico-Canada Agreement Implementation Act,On Passage,
116,House,701,2020-01-08,2,2,225,193,0.046,0.043,0.712,-0.201,-0.316,HRES779,Passed,"Providing for consideration of the bill (H.R. 535) to require the Administrator of the Environmental Protection Agency to designate per- and polyfluoroalkyl substances as hazardous substances under the Comprehensive Environmental Response, Compensation, and Liability Act of 1980",On Ordering the Previous Question,
116,House,702,2020-01-08,2,3,217,199,-0.119,0.33,0.71,0.239,-16.229,HRES779,Passed,"Providing for consideration of the bill (H.R. 535) to require the Administrator of the Environmental Protection Agency to designate per- and polyfluoroalkyl substances as hazardous substances under the Comprehensive Environmental Response, Compensation, and Liability Act of 1980",On Agreeing to the Resolution,
116,House,703,2020-01-08,2,4,413,3,0.0,0.0,0.0,0.0,0.0,HR2881,Passed,Secure 5G and Beyond Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,704,2020-01-09,2,5,227,191,-0.093,0.996,0.591,0.586,-6.675,HRES781,Passed,"Providing for consideration of H. Con. Res. 83, directing the President pursuant to section 5(c) of the War Powers Resolution to terminate the use of United States Armed Forces to engage in hostilities in or against Iran",On Ordering the Previous Question,
116,House,705,2020-01-09,2,6,226,193,-0.142,0.99,0.603,0.68,-8.793,HRES781,Passed,"Providing for consideration of H. Con. Res. 83, directing the President pursuant to section 5(c) of the War Powers Resolution to terminate the use of United States Armed Forces to engage in hostilities in or against Iran",On Agreeing to the Resolution,
116,House,706,2020-01-09,2,7,224,194,-0.278,0.961,0.658,1.093,-26.173,HCONRES83,Passed,Directing the President pursuant to section 5(c) of the War Powers Resolution to terminate the use of United States Armed Forces to engage in hostilities in or against Iran,On Agreeing to the Resolution,
116,House,707,2020-01-09,2,8,370,41,0.259,-0.966,0.19,-0.539,-68.257,HR5078,Passed,Prison to Proprietorship Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,708,2020-01-10,2,9,161,243,-0.147,0.989,-0.306,-0.651,-59.542,HR535,Failed,,On Agreeing to the Amendment,
116,House,709,2020-01-10,2,10,170,235,-0.024,0.705,-0.266,-0.437,-42.371,HR535,Failed,,On Agreeing to the Amendment,
116,House,710,2020-01-10,2,11,238,168,0.006,1.0,0.378,0.495,-36.267,HR535,Agreed to,,On Agreeing to the Amendment,
116,House,711,2020-01-10,2,12,187,219,0.006,-0.168,-0.66,-0.614,-11.131,HR535,Failed,PFAS Action Act,On Motion to Recommit with Instructions,
116,House,712,2020-01-10,2,13,247,159,0.136,0.542,0.264,0.419,-53.264,HR535,Passed,PFAS Action Act,On Passage,
116,House,713,2020-01-13,2,14,384,7,0.0,0.0,0.0,0.0,0.0,HR4335,Passed,8-K Trading Gap Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,714,2020-01-13,2,15,362,31,0.078,-0.997,0.118,-0.591,-70.195,HR2398,Passed,Veteran HOUSE Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,715,2020-01-14,2,16,226,191,0.04,0.048,0.711,-0.198,-0.314,HRES790,Passed,"Providing for consideration of H.R. 1230, the Protecting Older Workers Against Discrimination Act; H. J. Res. 76, providing for congressional disapproval under chaper 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Borrower Defense Institutional Accountability”",On Ordering the Previous Question,
116,House,716,2020-01-14,2,17,216,200,-0.124,0.28,0.709,0.238,-16.405,HRES790,Passed,"Providing for consideration of H.R. 1230, the Protecting Older Workers Against Discrimination Act; H. J. Res. 76, providing for congressional disapproval under chaper 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Borrower Defense Institutional Accountability”",On Agreeing to the Resolution,
116,House,717,2020-01-15,2,18,228,193,0.018,0.238,0.626,0.827,-4.872,HRES798,Passed,"Appointing and authorizing managers for the impeachment trial of Donald John Trump, President of the United States",On Agreeing to the Resolution,
116,House,718,2020-01-15,2,19,162,253,0.104,0.57,-0.525,-1.168,-41.649,HR1230,Failed,,On Agreeing to the Amendment,
116,House,719,2020-01-15,2,20,196,220,-0.201,0.737,-0.64,-0.807,-15.858,HR1230,Failed,Protecting Older Workers Against Discrimination Act,On Motion to Recommit with Instructions,
116,House,720,2020-01-15,2,21,261,155,0.177,0.917,0.637,0.738,-45.353,HR1230,Passed,Protecting Older Workers Against Discrimination Act,On Passage,
116,House,721,2020-01-16,2,22,231,180,0.202,0.045,0.704,0.273,-8.615,HJRES76,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Borrower Defense Institutional Accountability”",On Passage,
116,House,722,2020-01-27,2,23,393,5,0.0,0.0,0.0,0.0,0.0,HR943,Passed,Never Again Education Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,723,2020-01-27,2,24,385,8,0.0,0.0,0.0,0.0,0.0,HR4704,Passed,Advancing Research to Prevent Suicide Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,724,2020-01-28,2,25,227,184,0.046,0.039,0.711,-0.21,-0.293,HRES811,Passed,"Providing for consideration of the bill (H.R. 3621) Student Borrower Credit Improvement Act, and providing for consideration of the Senate amendment to the bill (H.R. 550) Merchant Mariners of World War II Congressional Gold Medal Act",On Ordering the Previous Question,
116,House,725,2020-01-28,2,26,223,189,-0.045,-0.224,0.733,0.256,-11.173,HRES811,Passed,"Providing for consideration of the bill (H.R. 3621) Student Borrower Credit Improvement Act, and providing for consideration of the Senate amendment to the bill (H.R. 550) Merchant Mariners of World War II Congressional Gold Medal Act",On Agreeing to the Resolution,
116,House,726,2020-01-28,2,27,392,22,0.367,-0.88,0.491,-1.49,-28.877,HR4331,Passed,Tibetan Policy and Support Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,727,2020-01-29,2,28,227,184,0.021,1.0,0.33,0.185,-21.495,HR3621,Agreed to,,On Agreeing to the Amendment,
116,House,728,2020-01-29,2,29,371,38,0.349,-0.937,0.793,-1.68,-52.155,HR3621,Agreed to,,On Agreeing to the Amendment,
116,House,729,2020-01-29,2,30,201,208,-0.124,0.15,-0.619,-0.895,-25.372,HR3621,Failed,Student Borrower Credit Improvement Act,On Motion to Recommit with Instructions,
116,House,730,2020-01-29,2,31,221,189,-0.057,0.67,0.883,0.217,-7.891,HR3621,Passed,Student Borrower Credit Improvement Act,On Passage,
116,House,731,2020-01-29,2,32,320,88,-0.536,0.844,-0.379,-0.3,-103.978,S3201,Passed,Temporary Reauthorization and Study of the Emergency Scheduling of Fentanyl Analogues Act,On Motion to Suspend the Rules and Pass,
116,House,732,2020-01-30,2,33,228,175,-0.196,0.981,0.39,0.563,-25.791,HR550,Passed,Merchant Mariners of World War II Congressional Medal Act,On Concurring in the Senate Amdt with Amdt Specified in Section 4(a) of H. Res. 811,
116,House,733,2020-01-30,2,34,236,166,-0.232,0.973,0.361,0.721,-42.344,HR550,Passed,Merchant Mariners of World War II Congressional Medal Act,On Concurring in the Senate Amdt with Amdt Specified in Section 4(b) of H. Res. 811,
116,House,734,2020-02-05,2,35,355,62,0.517,-0.614,1.203,-0.921,-77.931,HR4044,Passed,Protect and Restore America’s Estuaries Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,735,2020-02-05,2,36,373,45,0.694,0.72,1.148,-0.463,-65.399,HR4031,Passed,GLRI Act,On Motion to Suspend the Rules and Pass,
116,House,736,2020-02-05,2,37,309,106,0.419,-0.908,1.142,-0.423,-84.383,HR2382,Passed,USPS Fairness Act,On Motion to Suspend the Rules and Pass,
116,House,737,2020-02-06,2,38,224,193,0.02,0.394,0.663,0.643,-3.34,HRES832,Passed,Raising a question of the privileges of the House,On Motion to Table,
116,House,738,2020-02-06,2,39,224,194,0.041,0.046,0.711,-0.204,-0.312,HRES833,Passed,"Providing for consideration of H.Res. 826, expressing disapproval of the Trump administration’s harmful actions towards Medicaid; H.R. 2474, the Protecting the Right to Organize Act of 2019; and H.R. 5687, making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes",On Ordering the Previous Question,
116,House,739,2020-02-06,2,40,220,194,-0.037,0.217,0.707,0.271,-4.265,HRES833,Passed,"Providing for consideration of H.Res. 826, expressing disapproval of the Trump administration’s harmful actions towards Medicaid; H.R. 2474, the Protecting the Right to Organize Act of 2019; and H.R. 5687, making emergency supplemental appropriations for the fiscal year ending September 30, 2020, and for other purposes",On Agreeing to the Resolution,
116,House,740,2020-02-06,2,41,238,177,-0.009,0.789,0.596,1.089,-30.552,HR2474,Agreed to,,On Agreeing to the Amendment,
116,House,741,2020-02-06,2,42,189,226,-0.155,0.889,-0.293,-0.428,-40.236,HR2474,Failed,,On Agreeing to the Amendment,
116,House,742,2020-02-06,2,43,186,232,0.404,-0.915,-0.684,-0.844,-20.589,HR2474,Failed,,On Agreeing to the Amendment,
116,House,743,2020-02-06,2,44,239,177,0.162,0.424,0.717,1.056,-25.718,HR2474,Agreed to,,On Agreeing to the Amendment,
116,House,744,2020-02-06,2,45,186,229,0.251,-0.968,-0.33,-0.155,-34.393,HR2474,Failed,,On Agreeing to the Amendment,
116,House,745,2020-02-06,2,46,185,232,0.252,-0.968,-0.331,-0.156,-34.38,HR2474,Failed,,On Agreeing to the Amendment,
116,House,746,2020-02-06,2,47,400,18,0.949,0.317,1.144,-2.113,-49.992,HR2474,Agreed to,,On Agreeing to the Amendment,
116,House,747,2020-02-06,2,48,246,172,0.269,0.131,0.561,1.075,-29.774,HR2474,Agreed to,,On Agreeing to the Amendment,
116,House,748,2020-02-06,2,49,195,223,-0.022,0.251,-0.602,-0.926,-8.358,HR2474,Failed,Protecting the Right to Organize Act,On Motion to Recommit with Instructions,
116,House,749,2020-02-06,2,50,224,194,0.105,-0.099,0.272,0.41,-28.901,HR2474,Passed,Protecting the Right to Organize Act,On Passage,
116,House,750,2020-02-06,2,51,223,190,-0.037,-0.179,0.538,-0.238,-5.046,HRES826,Passed,Expressing disapproval of the Trump administration’s harmful actions towards Medicaid,On Agreeing to the Resolution,
116,House,751,2020-02-07,2,52,252,149,0.167,0.986,0.457,0.465,-49.372,HR5687,Agreed to,,On Agreeing to the Amendment,
116,House,752,2020-02-07,2,53,178,223,0.099,0.125,-0.706,0.293,-3.555,HR5687,Failed,Emergency Supplemental Appropriations for Disaster Relief and Puerto Rico Disaster Tax Relief Act,On Motion to Recommit,
116,House,753,2020-02-07,2,54,237,161,0.147,0.989,0.415,0.299,-36.515,HR5687,Passed,Emergency Supplemental Appropriations for Disaster Relief and Puerto Rico Disaster Tax Relief Act,On Passage,
116,House,754,2020-02-10,2,55,374,11,0.402,-0.7,0.241,-1.657,-15.212,HR2932,Passed,Homeland Security for Children Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,755,2020-02-10,2,56,380,4,0.0,0.0,0.0,0.0,0.0,HR3413,Passed,DHS Acquisition Reform Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,756,2020-02-11,2,57,222,186,0.037,0.059,0.711,-0.198,-0.319,HRES844,Passed,"Providing for consideration of the bill (H.R. 2546) the Colorado Wildnerness Act, and for other purposes; providing for consideration of the joint resolution (H.J. Res. 79) removing the deadline for the ratification of the equal rights amendment; and for other purposes",On Ordering the Previous Question,
116,House,757,2020-02-11,2,58,222,185,0.037,0.059,0.711,-0.198,-0.319,HRES844,Passed,"Providing for consideration of the bill (H.R. 2546) the Colorado Wildnerness Act, and for other purposes; providing for consideration of the joint resolution (H.J. Res. 79) removing the deadline for the ratification of the equal rights amendment; and for other purposes",On Agreeing to the Resolution,
116,House,758,2020-02-11,2,59,374,37,0.562,-0.827,1.24,-1.169,-63.699,HR1980,Passed,Smithsonian Women’s History Museum Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,759,2020-02-12,2,60,225,188,0.107,-0.103,0.846,0.724,-6.66,HR2546,Agreed to,,On Agreeing to the Amendment,
116,House,760,2020-02-12,2,61,180,235,0.026,0.591,-0.507,-0.935,-18.996,HR2546,Failed,,On Agreeing to the Amendment,
116,House,761,2020-02-12,2,62,181,232,-0.063,0.998,-0.491,-0.68,-20.668,HR2546,Failed,,On Agreeing to the Amendment,
116,House,762,2020-02-12,2,63,401,12,1.0,-0.016,1.604,-1.176,-38.993,HR2546,Agreed to,,On Agreeing to the Amendment,
